,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,y
1799,"3,97","7,43","1,72","2,13","8,49","-4,32","-6,38","-2,93","-11,78","-11,2","13,74","-2,66","-8,67","1,97","9,88","9,8","3,63","-5,74","-12,95","39,54","-10,76","4,17","25,28","-7,3","-6,82","2,3","5,84","-7,05","-3,95","-16,25","-10,18","1,67","21,91","16,34","-6,69","23,02","-8,73","-0,39","-4,69","13,87","-1,89","20,94","14,73","-1,44","-1,24","12,72","-19,42","21,13","6,12","-2,87","3,93","-13,77","24,46","-5,45","10,53","26,79","27,16","-19,24","6,05","-8,89","-18,74","-4,87","-11,75","-23,77","7,8","-0,99","11,65","-0,22","4,72","40,53","3,5","10,22","-9,49","-5,22","3,99","15,14","33,58","49,01","-3,34","7,16","14,36","5,47","-20,61","-44,64","27,26","37,72","-24,76","10,56","-59,58","-75,32","12,66","-6,78","-31,74","25,54","17,96","-9,01","24,47","-17,98","12,3","-33,33","16,74","-13,07","-164,92","-4,41","43,28","-29,56","-23,16","25,27","-29,14","10,65","20,49","58,22","-129,08","-43,31","19,93","37,65","47,66","-25,87","-30,46","16,41","-6,87","9,64","-28,56","0,52","-33,93","0,44","39,79","-50,41","-32,9","-49,12","-15,51","10,51","-31,97","-134,14","168,36","1,37","37,63","14,26","98,23","102,07","-123,41","106,51","9,79","-4,77","-39,64","26,64","112,27","-17,77","-8,38","-30,15","-87,73","-18,63","-84,51","12,63","-79,5","9,46","52,6","-111,61","76,26","51,56","5,96","230,4","12,85","-107,45","17,21","-50,98","1,61","-118,94","11,06","26,58","34,27","-44,58","48,02","45,95","-6,43","14,46","-135,2","62,03","28,75","-30,52","309,36","-29,31","-67,78","-81,56","210,11","-30,89","-256,85","143,33","414,07","-26,2","48,28","252,14","-36,75","125,2","-101,49","177,79","-33,06","-344,78","50,57",-30,42
1800,"1,45","-4,37","3,34","9,36","7,25","1,26","-1,52","-14,13","9,02","-0,51","17,49","11,18","-7,27","13,06","10,9","10,02","18,05","-3,52","12,53","24,77","7,11","21,49","4,19","5,36","-8,59","2,76","8,61","-13,37","14,4","-0,08","-6,6","12,47","7,12","16,74","2,05","-25,34","17,14","-7,31","29,97","11,83","-17,02","9,44","-3,48","-9,83","-24,37","12,93","-21,1",5,"-12,44","48,72","28,2","-34,37","-17,45","-16,21","-25,04","-11,05","-25,69","-12,78","6,46","-1,63","41,93","-23,87","-16,16","32,23","-12,51","-20,23","-8,8","10,23","12,74","11,4","66,14","28,87","14,15","4,29","-6,36","11,72","-56,47","23,43","-27,19","-2,43","-9,06","-3,75","-15,01","-39,58","28,53","-66,1","-60,37","17,28","-48,45","-75,64","-15,98","-25,7","-4,94","-12,77","-79,86","-64,53","-25,19","60,61","34,93","-52,31","123,02","-48,45","-71,08","7,39","-4,11","-1,9","82,69","5,55","-38,33","-29,64","-37,49","24,61","-66,63","27,08","59,96","39,82","-10,18","-32,79","-17,17","8,44",46,"-82,2","-22,83","-51,61","43,91","48,67","-74,11","-62,68","5,22","38,88","77,59","147,75","81,29","-129,97","168,84","4,9","-39,27","-120,48","89,64","-94,51","-104,08","19,18","19,27","97,35","13,02","-9,24","131,83","-31,84","-169,59","2,17","-73,27","17,14","-24,42","321,78","-139,02","-63,72","113,35","14,72","22,45","91,93","112,56","103,18","30,46","-129,6","36,7","-97,44","98,97","-89,57","-17,73","92,27","-222,39","-109,39","40,27","-363,69","-91,94","29,99","-96,8","107,45","-69,55","-62,14","318,58","-17,37","-70,35","-47,33","104,89","103,47","-184,49","29,29","436,18","-13,07","150,63",208,"-109,96","-97,86","-150,78","101,31","-115,1","-271,61","-216,42","-253,12","-48,28"
1801,"-3,88","-9,12","-3,34","4,6","3,61","-7,48","16,65","-9,38","11,97","-20,3","18,46","11,35","-3,74","-1,36","12,03","16,36","14,01","2,31","-1,51","21,56","8,26","-1,58","4,28","15,34","3,25","2,37","10,84","-2,61","0,51","-19,33","-2,93","18,43","19,19","20,29","9,17","-31,22","-0,41","-8,17","44,83","-5,78","-5,26","18,32","-0,2","-2,66","-5,9","-3,73","-21,64","-1,49","-9,85","36,78","20,23","0,54","3,84","-2,83","-25,82","-22,46","-20,75","-13,38","-3,08","8,42","5,04","4,95","-13,6","25,62","-4,62","-15,43","7,13","-13,93","-19,23","36,99","71,94","20,77","-11,16","-1,14","-28,07","-5,41","-76,81","30,64","12,79","-5,57","5,19","1,63","7,52","-32,85","38,66","-49,97","-62,24","44,36",-61,"-85,96","21,97","-3,96","9,76","-11,81","-42,86","-17,05","-13,98","-17,05","20,11","-70,17","163,79","-21,92","-140,67","-17,39","30,42","31,64","79,92","-0,83","-32,18","-5,2","-41,47","66,66","-110,93","11,54","35,67","61,05","-35,71","-32,07","-23,32","58,21","50,79","-2,73","-68,18","1,22","33,34","-12,18","-103,84","-96,66","-22,97","50,07","-14,9","53,57","56,99","-159,12","228,19","-1,53","-10,67","-13,34","116,13","-104,18","-139,07","26,46","-11,98","-6,79","-3,8","-41,59","86,02","42,06","-210,93","17,29","-99,05","9,2","-10,98","253,93","-129,87","-11,52","19,99","45,1","87,8","41,42","59,38","133,01","-20,68","-131,36","58,6","-52,22","116,2","-87,38","23,66","-0,85","-68,99","-97,85","57,09","-282,27","-63,42","50,49","-64,43","86,57","-41,22","-50,54","351,01","-62,93","-118,22","-43,02","106,71","136,21","-227,85","42,16","529,31","3,45","95,33","243,03","-40,32","-94,67","-125,93","158,06","-103,43","-365,59","82,24","-172,77","-10,45"
1802,"-12,76","-2,09","-14,29","6,74","-1,7","-11,63","-12,78","-9,47","3,66","-12,49","16,5","4,18","-4,47","9,79","7,11","14,76","-0,36","13,66","-13,89","22,53","14,74","9,25","19,83","-5,83","-1,58","-5,1","2,65","-7,32","-9,34","-9,53","-18,89","12,55","13,4","9,09","-9,16","14,82","19,13","9,02","13,68","10,59","20,86","14,53","-5,95","2,1","25,14","-6,41","-14,77","20,24","25,59","28,22","1,59","-1,77","38,65","-6,23","-19,34","-10,8","-16,59","1,06","28,02","-6,98","-45,38","21,06","0,52","-37,3","-18,64","-14,61","53,9","7,05","-10,76","27,01","18,67","17,02","-21,11","15,67","-0,94","0,21","-13,04","46,05","14,46","0,71","32,74","4,79",-13,"-41,61","22,12","4,86","9,36","2,67","-38,37","-56,59",-10,"-1,6","-12,52","6,08","14,92","13,82","26,15","-83,43","7,89","-16,41","0,99","-12,81","-91,15","-17,1","26,01","11,38","8,31","1,77","-40,41","-23,93","-3,59","45,91","-69,37","-31,81","23,58","10,85","34,18","-4,64","-13,41","63,46","-3,93","55,76","-33,44","62,65","-0,13","-44,03","12,63","-54,71","2,78","-49,64","-53,86","-34,01","30,4","-100,8","153,28","-6,3","84,91","136,87","68,66","-81,78","-98,39","51,24","-2,69","-10,26","24,28","26,88","-107,55","37,92","17,58","-49,56","-71,78","-20,26","121,15","-9,42","-112,84","43,1","26,78","-46,19","-18,73","-19,84","-49,62","102,63","-19,41","-93,78","22,44","-12,1","-15,14","-99,38","61,28","-5,92","129,52","-19,34","36,43","-116,01","-0,84","15,65","-117,54","122,01","-8,17","53,66","244,19","-22,87","-91,88","46,07","105,83","-31,22","-160,54","50,59","356,93","17,29","-20,85","225,29","9,54","-21,51","-126,23","141,27","34,45","-254,9","251,81","-35,04","45,29"
1803,"2,81","-1,03","0,36","16,03","-11,98","1,09","-0,94","-6,2","-11,53","-4,03","13,16","20,5","-8,9","5,82","9,86","4,7","2,39","9,76","17,06","36,45","1,47","-2,43","19,31","5,55","1,52","-7,67","12,07","-4,12","-6,63","-9,9","-23,66","-14,26","3,59","26,36","7,12","-27,65","4,15","-4,29","29,23","7,78","5,35","14,59","7,38","-3,07","-2,51","-1,36","1,67","13,35","10,38","26,46","31,28","-12,98","1,28","-6,3","-4,53","1,98","8,45","3,46","14,21","2,92","17,65","17,84","-15,85","25,97","-27,63","-3,26","15,51","37,17","5,18","18,67","37,39","50,27","5,6","1,68","-8,82","-24,99","-12,37","36,14","0,75","-17,26","12,34","23,06","-27,49","-54,41","1,22","-6,38","-47,26","31,54","-30,5","-63,54","2,43","-6,18","16,09","21,17","-29,15","-38,18","-26,81","-4,24","-28,47","5,29","116,32","-7,3","-100,04","-4,12","49,27","35,47","67,23","-5,29","-17,07","-55,42","-10,02","28,1","-74,82","20,16","7,15","-3,45","32,79","-22,79","-43,8","54,36","42,01","-54,19","-3,97","-27,69","16,81","23,68","-59,84","-45,32","-44,86","47,1","45,57","110,73","-97,78","-29,11","110,18","-8,81","34,6","50,13","43,01","-18,72","-32,07","119,17","-4,86","32,53","-59,94","6,1","203,97","48,14","-155,71","-16,67","-97,61","38,75","-90,4","228,94","-34,37","19,56","64,46","46,25","78,64","87,72","66,56","214,07","-4,8","-41,94","9,88","-21,85","96,77","-158,99","67,96","63,65","-63,95","-54,73","21,94","-120,48","-27,88","-81,4","-34,33","88,56","-52,68","-6,43","224,51",-3,"-58,72","-130,65","154,82","164,53","-218,43","102,3","346,74","-39,66","149,24","182,42","-66,65","-11,46","-70,35","129,75","-84,7","-280,43","62,75","-164,25","77,76"
1804,"-9,4","1,64","-6,6","11,57","-9,43","2,99","11,72","-10,01","7,42","-14,07","18,08","0,53","-6,32","-0,58","8,18","9,95","-4,53","18,36","7,67","25,78","-3,45","9,45","8,39","-2,38","-0,37","-6,06","2,84","-4,29","-0,78","-12,73","-8,31","10,93","7,67","13,93","15,63","-17,96","4,62","-1,83","0,23","-3,58","6,23","2,9","4,05","-1,79","6,31","-14,3","-5,93","8,39","6,04","18,19","5,91","-12,75","5,66","-8,51","1,71","19,07","11,02","-2,32","-4,42","-13,89","7,44","22,37","-7,28","8,9","-16,09","-35,41","11,33","30,47","8,57","18,48","7,07","15,83","2,43","3,69","12,21","-29,01","22,36","33,67","12,5","-4,16","10,6","22,81","-8,59","-58,87","15,04","42,62","-19,88","18,62","-26,39","-76,64","-30,64","-0,5","15,5","-9,33","5,8","-8,38","-11,44","-42,69","-9,4","-26,26","4,57","-17,01","-66,49","-22,72","41,94","35,17","18,8","-14,44","-50,74","-58,85","20,55","22,27","-62,05","33,79","44,32","23,42","3,9","-15,83","-16,42","47,18","-10,76","-4,47","-21,09","14,68","-25,4","-8,42","19,83","-99,35","-42,54","13,72","1,59","52,18","16,31","-126,37","175,88","-29,74","15,5","42,75","74,03","15,84","-89,95","22,31","-5,74","24,32","-25,27","2,79","72,09","61,3","41,29","-1,13","-80,94","-4,2","-3,48","31,89","-166,18","47,85","-19,92","37,71","9,51","49,68","-1,86","126,44","-16,16","-85,17","49,12","-51,17","-20,24","-162,37","19,68","53,15","11,93","-65,94","30,67","-47,31","-12,75","-10,07","-71,61","158,01","1,77","17,43","309,28","11,07","-117,04","-27,87","123,06","81,49","-176,14","-18,06","468,57","36,83","51,49","253,37","7,95","77,38","-171,83","124,1","3,4","-311,42","161,64","-92,01","53,3"
1805,"-3,17","0,53","-3,5","8,09","2,41","-1,45","-1,94","-11,31","10,4","-12,62","15,93","11,46","-14,19","2,89","14,16","13,76","8,73","8,39","8,66","31,57","-4,77","-5,93","17,64","13,1","-3,66",0,"12,62","-6,54","0,38","-15,84","-12,68","2,6","9,6","31,49","1,37","-27,17","2,32","-5,23","28,97","-1,74","4,1","25,46","-6,75","0,01","-7,58","7,9","-14,53","4,81","-11,76","25,91","23,19","-24,97","-15,78","-4,15","-11,89","-16,97","-12,73","-11,68","2,5","-5,32","25,08","-5,43","-16,64","4,78","-7,94","-5,12","5,69","25,35","8,91","32,58","59,53","17,29","9,37","7,05","-8,81","-6,16","-70,09","41,61","-12,48","-22,52","-0,27","8,88","-9,67","-61,99","34,81","-70,65","-53,2","9,24","-53,97","-81,96","-9,64","-21,99","-4,2","14,83","-77,48","-65,75","-17,5","0,79","-8,18","-39,03","116,75","-16,28","-125,29","-3,25","40,09","13,75","76,62","-16,26","-37,24","-28,05","9,32","51,96","-126,64","29,98","53,72","24,72","-11,08","-39,84","-35,73","-17,9","86,96","-44,52","-34,57","-28,61","55,6","9,99","-64,01","-99,04","-26,87","26,95","45,05","76,7","-37,57","-152,44","189,47","-1,74","-23,23","-55,34","115,7","-103,22","-101,1","59,67","5,21","50,33","56,19","-32,08","125,51","7,18","-286,93","32,33","-97,7","17,09","-0,57","372,35","-115,43","-27,06","15,07","17,52","57,82","113,87","80,49","225,34","17,43","-113,33","31,77","-74,43","135,14",-154,"15,71","50,11","-66,08","-82,67","44,65","-440,59","-102,19","32,2","-102,13","19,29","-4,6","10,69","357,76","32,63","-95,11","-116,71","178,09","62,62","-238,3","96,57","477,58","-14,09","208,31","264,05","-38,17","-60,35","-135,57","161,91","-126,15","-332,65","-117,54","-225,49","-21,6"
1806,"6,52","11,61","-7,82","0,43","-11,94","-9,3","-0,46","-18,58","3,16","-3,78","8,37","6,99","-0,73","2,88","13,12",16,"-1,07","2,07","-13,47","25,37","-2,03","23,84","14,44","-13,32","-5,86","-3,43","11,87","-5,15","-9,24","-0,64","-10,1","23,66","5,28","17,54","16,47","8,95","0,33","-6,1","-11,06","-4,82",29,"4,26","10,68","-9,05","40,02","-23,7","-6,69","21,65","16,72","21,65","15,43","-21,62","54,74","-1,43","-11,17","21,09","21,86","-18,28","33,45","3,3","-65,05","66,36","-13,81","-47,96","-2,95","-24,91","47,38","8,87","11,41","6,83","21,55","-14,02","-16,09","-6,45","13,33","-5,87","39,74","34,53","60,53","1,98","28,97","7,02","-12,53","-27,17","12,08","35,76","-36,57","13,42","-28,98","-53,3","-18,87","-1,92","-10,56","-2,93","-1,56","-17,85","-6,23","-134,7","-17,2","-16,04","43,88","-28,74","-49,55","-45,26","9,98","41,62","2,68","-31,84","-25,42","-46,23","-23,58","15,64","-30,89","13,83","38,09","13,32","-17,33","-6,89","-24,65","52,43","-41,48","58,98","-29,25","82,36","-37,81","55,56","3,52","-39,88","-3,95","-22,24","-106,36","96,59","72,11","-90,63","118,88","9,89","92,05","120,53","56,54","84,08","-89,98","23,66","-19,77","-50,07","-72,18","-8,28","123,15","101,61","75,77","29,15","-67,35","-37,15","-81,2","51,45","-111,13","128,24","-12,06","9,64","32,21","50,24","47,47","59,03","-66,79","-77,62","22,41","-50,25","-13,4","-82,64","100,31","-88,12","204,42","-52,89","42,77","57,49","-24,19","14,25","-63,3","154,02","38,75","19,61","192,18","61,43","-58,61","-15,09","79,68","-146,65","-136,84","32,77","298,07","-111,69","30,49","189,54","43,58","63,36","-110,38","81,49","-8,05","-206,75","324,21","-98,66","87,32"
1807,"-10,48","-0,73","8,64","13,41","9,95","-0,05","-3,99","-12,09","1,14","-18,51","16,28","2,57","3,21","0,52","21,09","2,37","4,5","-8,5","-1,85","23,89","24,08","32,34","13,52","-8,41","5,32","6,57","12,05","-12,01","0,74","-5,9","-13,62","10,74","12,46","7,9","-3,87","9,63","15,35","-1,15","36,46","8,78","-13,22","11,35","-9,75","-0,69","-25,29","-8,52","-5,13","0,47","-0,97","49,4","31,65","-28,97","-0,07","-0,81","-40,37","-25,59","-29,68","3,4","-0,2","18,98","4,97","-6,39","-6,32","-10,44","10,68","-12,71","-11,02","3,15","7,66","24,89","63,68","-0,24","0,43","21,33","5,92","17,54","-90,49","25,71","-16,03","2,61","-3,13","5,31","-18,58","-22,67","10,2","-73,26","-23,85","-18,29","-27,87","-42,21","-1,35","1,59","-25,17","13,75","-88,81","-24,78","-5,44","9,86","-3,85","-5,36","106,08","-9,4","-82,5","-9,72","11,79","-24,24","69,93","6,85","-22,71","29,78","-50,84","36,13",-59,"15,35","9,58","4,11","-15,41","-10,69","-16,13","-57,39","54,32","-22,97","-9,82","-9,08","53,27","44,95","-69,72","-31,07","55,76","-19,96","21,93","80,55","7,04","-64,07","71,36",-10,"-1,81","-61,62","42,25","-158,84","-70,83","65,1","29,12","8,75","64,82","27,29","-12,94","-44,9","-171,63","14,03","-45,19","-16,61","58,59","281,74","-50,18","-72,09","48,91","-12,55","-18,25","45,69","89,91","100,33","26,77","-49,02","5,68","-26,82","85,19","-61,47","-9,33","-7,62","-41,21","-104,36","29,86","-410,54","-88,26","33,35","-100,84","24,66","-9,57","40,94","150,62","18,68","-8,94","45,55","86,33","-7,37","-104,67","53,24","144,72","-19,2","73,79","115,93","-17,98","-181,12","-55,86","100,93","-130,94","-130,23","-252,04","-208,51","-63,23"
1808,"6,37","5,05","-4,52","-5,58","-0,65","8,78","-10,85","-20,78","4,85","-7,2","12,57","10,57","8,21","12,12","12,4","0,3","9,93","5,95","8,8","33,89","2,46","22,15","7,92","-15,78","-14,95","9,39","14,08","-1,26","-5,31","-22,05","-28,94","7,32","9,56","11,77","0,11","-13,91","-5,08","-3,52","-4,3","12,84","7,05","19,02","15,46","0,5","2,75","6,42","-6,96","16,8","-9,01","0,71","-0,05","-26,61","-5,16","-17,1","-10,25","9,51","4,89","-12,38","13,18","3,21","-10,43","-10,8","3,34","14,59","-15,66","-10,84","35,06","4,07","10,64","23,6","10,86","52,26","4,55","4,95","20,11",-6,"1,56","14,03","15,62","-7,86","19,86","1,76","-19,14","-15,49","30,91","9,62","6,55","-7,45","-48,18","-47,76","-9,59","-26,14","-13,95","12,83","15,09","30,53","-16,01","1,14","-9,89","-27,35","-3,68","-28,13","-89,26","-28,63","20,8","7,25","-55,07","42,92",-3,"-21,67","-43,83","30,86","-110,18","-65,61","50,67","17,65","33,19","-50,15","-53,93","92,21","-17,33","-9,39","-18,05","-21,68","-10,1","20,45","27,05","-34,7","60,54","35,57","-8,18","-24,19","31,78","-113,77","104,18","18,84","21,56","-19,29","80,46","26,65","-98,16","14,46","17,27","11,63","32,84","-61,23","-128,82","6,98","84,42","-5,99","-49,3","26,29","60,49","-78,39","-96,35","-6,73","62,02","-136,61","-2,37","-29,95","1,06","106,58","35,33","-41,41","-13,92","-72,24","-61,02","-31,31","-33,24","96,78","-96,83","-5,41","33,9","25,46","-38,38","74,12","-80,97","50,05","-6,27","-76,2","198,27","-135,81","10,05","122,76","145,62","188,09","-146,61","125,69","168,7","25,29","-64,08","169,62","-84,91","46,13","-80,62","52,17","38,3","-146,89","80,12","8,8","15,32"
1809,"-2,89","1,93","-9,66","-4,83","-16,92","3,74","6,84","-4,02","5,35","-19,51",13,"3,93","-5,39","-0,4","15,17","2,07","-0,15","10,05","-6,13","14,42","17,62","14,32","2,79","14,77","-1,4","-3,66","6,68","-2,67","-10,25","-7,19","-22,15","-1,96","5,34","10,2","2,35","-2,94","-1,14","-8,86","31,47","8,03","9,25","-3,06","-9,19","0,41","18,66","-16,63","3,54","19,83","14,57","33,04","17,49","-22,61","43,29","-7,38","-32,18","-34,69","-40,11","14,05","19,29","8,21","-45,54","42,44","-9,17","-16,59","-17,37","-18,26","32,38","13,02","4,9","21,39","73,34","2,98","-25,7","-0,43","-7,49","-33,33","-112,67","5,2","27,74","-2,43","17,75","15,43","-0,03","-28,61","5,82","-100,33","-43,68","3,86","-13,38","-31,37","-7,2","-0,1","-0,94","-0,45","-104,8","-50,74","22,49","-79,69","-27,53","5,96","119,54","-17,01","-51,26","-23,9","33,66","28,32","93,36","1,99","-6,02","-34,64","-19,96","25,67","-47,17","-7,5","12,98","3,8","28,02","-12,25","-16,15","77,33","84,22","36,92","-7,28","31,76","70,66","21,37","-94,67","-64,9","16,92","-31,45","-53,74","60,89","-23,63","-64,43","62,05","-1,76","64,16","92,65","24,32","-168,61","-31,67","1,4","-12,03","-28,28","81,84","-2,06","41,76","84,48","-267,76","-20,1","-28,35","-14,66","45,58","344,62","-62,62","83,92","-26,3","-14,2","24,07","55,14",92,"83,87","-34,09",-9,"21,77","-9,25","125,33","-70,87","71,46","4,71","113,83","-112,5","19,53","-488,6","-114,77","6,11","-3,11","-19,26","23,89","4,69","126,83","-12,66","-11,55","-13,13","45,6","48,56","-61,48","-20,8","158,19","-18,96","130,88","96,69","-7,45","-174,89","-56,54","63,84","-147,5","-103,18","304,58","-209,99","-3,28"
1810,"-3,2","9,36","-10,7","5,56","-5,6","-1,48","1,88","-0,85","1,53","-7,78","10,81","10,19","-14,44","-9,18","19,04","-0,7","-15,51","4,02","-14,39","12,55","6,47","16,93","10,34","-11,05","11,45","-9,8","9,17","-7,04","-8,85","-13,65","-4,31","4,09","7,37","8,18","8,55","23,72","1,22","17,35","-15,38","-6,87","24,99","12,45","4,54","2,93","39,57","-17,87","4,27","22,89","29,6","12,24","-2,75","-17,91","58,07","2,1","1,19","11,96","12,76","5,13","28,32","11,41","-37,03","57,72","3,86","-75,19","4,51","-3,01","27,18","6,36","5,25","27,93","-0,16","-31,5","-28,39","1,32","15,96","-7,06","29,98","8,51","24,22","18,08","16,47","1,32","-2,75","-30,06","11,45","31,72","-19,15","-0,02","-6,38","-19,57","7,11","17,98","-15,81","24,88","-6,85","-22,19","19,51","-160,25","-35,69","2,14","4,56","-13,49","-70,71","-30,89","45,06","21,33","6,8","-67,84","1,28","-58,44","26,01","30,77","-69,01","46,99","16,42","-5,79","-0,78","-24,95","-29,64","-9,71","-4,21","44,34","-2,91","97,22","-13,55","24,74","36,96","-42,04","-19,69","-77,93","-69,28","64,87","-65,62","-47,84","37,85","-8,16","78,94","146,19","33,64","36,78","-34,43","19,4","-12,83","-11,4","-39,3","51,56","109,22","87,85","3,38","10,77","-26,28","-48,46","-29,65","70,15","-17,95","126,95","-16,8","53,09","23,87","55,04","15,11",116,"-87,8","10,43","-4,13","19,11","-1,37","-47,38","113,47","-93,88","294,18","-34,48","0,77","-23,27","-3,48","5,29","-28,08","93,99","58,62","113,14","92,13","154,38","1,8","-56,92","49,8","-235,01","-55,77","39,34","88,88","-121,08","69,34","112,94","51,23","48,32","-36,43","73,79","-38,14","-82,39","193,22","-82,98","91,47"
1811,"-1,26","6,12","5,06","9,17","-6,72","-6,62","7,06","-7,84","6,04","9,61","12,13","0,3","4,73","3,34","12,03","7,76","10,41","5,8","6,47","16,63","20,72","35,9","20,41","-18,99","2,12","-0,15","7,58","0,81","-6,18","-3,32","-32,97","10,54","12,81","16,64","6,04","-7,96","17,4","13,91","-13,09","-2,18","5,68","10,94","4,67","9,26","-13,37","-37,61","1,26","6,71","2,48","22,4","15,46","-41,19","27,75","-2,49","-25,14","-17,74","-19,21","15,09","24,17","23,68","-43,93","48,74","10,31","9,32","-13,43","-16,25","23,52","27,04","9,89","34,61","21,71","18,27","-24,5","4,24","6,73","-10,09","-19,83","25,85","37,44","20,25","7,3","11,62","-14,82","-46,49","8,61","-9,69","8,07","-15,8","-17,37","-30,27","-13,96","12,02","9,93","8,82","-14,72","-19,94","-34,21","-72,14","-45,44","13,97","0,04","-24,26","-86,3","-61,82","51,25","50,61","26,67","-11,94","-10,98","-29,39","-21,52","38,33","-67,77","21,37","26,8","-3,46","-21,32","-28,66","-47,51","57,35","-14,5","0,89","-16,9","35,67","23,39","21,39","3,92","-58,08","46,21","31,76","-57,7","48,63","-38,99","-59,57","107,56","-22,26","55,09","42,64","44,9","-63,33","-53,75","40,62","5,24","-36,51","18,23","-3,1","-68,5","72,13","15,38","23,16","-74,97","-16,55","82,74","49,66","-86,03","-17,31","64,69","74,19","-45,05","-7,19","26,06","135,35","-27,73","-21,54","5,86","31,8","-7,9","-111,37","21,48","-40,11","-73,25","2,78","21,35","-51,61","-18,49","-45,67","-4,81","55,16","-69,72","41,34","202,69","-52,19","-35,5","69,08","70,42","134,59","-134,63","36,28","294,68","-31,05","-14,76","216,17","-15,44","-81,98","-100,4","116,53","-9,78","-217,04","2,07","-76,32","25,05"
1812,"6,17","-4,78","2,98","12,02","-0,6","-2,82","2,6","-8,19","-11,71","-3,56","12,13","18,15","-15,3","14,71","9,23","0,65","20,75","-4,47","25,8","44,47","4,44","-5,13","27,21","7,26","5,35","5,12","3,61","-15,04","6,78","-18,26","-14,55","-17,59","14,33","18,01","11,72","-37,59","-2,89","-8,3","25,46","-1,12","5,14","23,6","7,13","-1,72","-19,19","-18,28","3,39","-5,68","-6,56","28,7","19,22","-13,81","-2,85","12,15","-1,46","4,96","11,23","-0,2","13,8","6,19","19,53","25,94","-18,82","28,37","-19,79","-6,02","5,65","39,29","3,56","28,94","59,53","55,48","1,08","-19,06","-18,89","-8,21","-20,44","41,13","10,24","-32,69","2,14","7,44","-32,56","-72,8","22,28","-36,12","-97,65","44,41","-18,93","-61,57","-10,19","-5,7","34,48","45,87","-71,17","-97,84","-55,33","-7,76","-21,04","8,62","186,89","-6,61","-122,3","-34,76","53,51","52,03","112,97","-7,33","-26,52","-41,99","15,25","49,53","-98,23","51,33","2,43","-19,21","-13,38","-8,86","-41,62","48,35","71,43","-62,83","13,96","-22,96","37,12","83,77","-88,6","-6,77","-62,58","104,27","26,73","166,22","-95,32","-81,49","60,2","26,58","6,33","-3,71","58,82","10,02","-62,77","141,11","-1,85","-5,09","-122,82","-45,21","393,38","35,25","-296,05","31,87","-50,08","22,54","-208,11","422,67","-41,02","-88,67","88,11","83,05","158,75","127,52","136,84","222,88","15,97","-26,58","-19,08","-7,49","191,12","-119,78","11,43","9,72","-146,43","-93,7","13,12","-188,15","-45,43","3,96","-189,37","18,05","-71,3","99,52","185,41","-71,34","-10,51","-246,75","216,43","236,59","-176,71","158,29","172,27","39,81","261,23","196,31","-8,19","-70,21","-80,65","140,17","-229,04","-178,44","-130,61","-220,36","61,71"
