"","GeoName","2024"
"15545","Connecticut",8897349
"15546","Connecticut",9648989
"15547","Connecticut",1920249
"15548","Connecticut",962363
"15549","Connecticut",1864632
"15550","Connecticut",5156172
"15551","Connecticut",200414
"15552","Connecticut",140686
"15553","Connecticut",1018642
"15554","Connecticut",884270
"15555","Connecticut",40830
"15556","Connecticut",562881
"15557","Connecticut",1459881
"15558","Connecticut",541259
"15559","Connecticut",1108562
"15560","Connecticut",924532
"15561","Connecticut",26581942
"15562","Connecticut",12111331
"15563","Connecticut",11150602
"15564","Connecticut",2091411
"15565","Connecticut",1553634
"15566","Connecticut",396668
"15567","Connecticut",141109
"15568","Connecticut",16032192
"15569","Connecticut",7172327
"15570","Connecticut",6665899
"15571","Connecticut",6031861
"15572","Connecticut",634038
"15573","Connecticut",6880646
"15574","Connecticut",23690394
"15575","Connecticut",10232715
"15576","Connecticut",6811290
"15577","Connecticut",3444485
"15578","Connecticut",3201904
"15579","Connecticut",1568484
"15580","Connecticut",336566
"15581","Connecticut",185277
"15582","Connecticut",1046641
"15583","Connecticut",5287406
"15584","Connecticut",505757
"15585","Connecticut",4781649
"15586","Connecticut",4634735
"15587","Connecticut",1038484
"15588","Connecticut",1215418
"15589","Connecticut",1852433
"15590","Delaware",44692739
"15591","Delaware",88570
"15592","Delaware",55623
"15593","Delaware",44637116
"15594","Delaware",36733002
"15595","Delaware",369462
"15596","Delaware",2253109
"15597","Delaware",571541
"15598","Delaware",284421
"15599","Delaware",1397147
"15600","Delaware",2564474
"15601","Delaware",872314
"15602","Delaware",24159
"15603","Delaware",64343
"15604","Delaware",102157
"15605","Delaware",70827
"15606","Delaware",326501
"15607","Delaware",118231
"15608","Delaware",43347
"15609","Delaware",45297
"15610","Delaware",52264
"15611","Delaware",1692160
"15612","Delaware",709474
"15613","Delaware",43406
"15614","Delaware",3829
"15615","Delaware",90339
"15616","Delaware",23585
"15617","Delaware",173118
"15618","Delaware",476409
"15619","Delaware",96882
"15620","Delaware",1463672
"15621","Delaware",2549288
"15622","Delaware",529686
"15623","Delaware",275693
"15624","Delaware",436332
"15625","Delaware",1633634
"15626","Delaware",37055
"15627","Delaware",5897
"15628","Delaware",223353
"15629","Delaware",100471
"15630","Delaware",1714
"15631","Delaware",203186
"15632","Delaware",702039
"15633","Delaware",449207
"15634","Delaware",15866
"15635","Delaware",164059
"15636","Delaware",96476
"15637","Delaware",29270
"15638","Delaware",6934981
"15639","Delaware",4213589
"15640","Delaware",1775283
"15641","Delaware",934383
"15642","Delaware",517506
"15643","Delaware",419989
"15644","Delaware",4210220
"15645","Delaware",1525774
"15646","Delaware",1956723
"15647","Delaware",1813108
"15648","Delaware",143615
"15649","Delaware",425490
"15650","Delaware",6744058
"15651","Delaware",2253016
"15652","Delaware",3229369
"15653","Delaware",650534
"15654","Delaware",611139
"15655","Delaware",409468
"15656","Delaware",58679
"15657","Delaware",38760
"15658","Delaware",312029
"15659","Delaware",1587291
"15660","Delaware",191253
"15661","Delaware",1396038
"15662","Delaware",1102983
"15663","Delaware",280988
"15664","Delaware",310593
"15665","Delaware",462515
"15666","District of Columbia",121622082
"15667","District of Columbia",154446
"15668","District of Columbia",74141083
"15669","District of Columbia",403823
"15670","District of Columbia",1624963
"15671","District of Columbia",506488
"15672","District of Columbia",271196
"15673","District of Columbia",847279
"15674","District of Columbia",96654
"15675","District of Columbia",6271
"15676","District of Columbia",11358
"15677","District of Columbia",27973
"15678","District of Columbia",19024
"15679","District of Columbia",9617
"15680","District of Columbia",21279
"15681","District of Columbia",43161
"15682","District of Columbia",1262688
"15683","District of Columbia",1279977
"15684","District of Columbia",10298
"15685","District of Columbia",79606
"15686","District of Columbia",405830
"15687","District of Columbia",555132
"15688","District of Columbia",26396
"15689","District of Columbia",344693
"15690","District of Columbia",7426
"15691","District of Columbia",72294
"15692","District of Columbia",22153
"15693","District of Columbia",28504
"15694","District of Columbia",4749944
"15695","District of Columbia",127602
"15696","District of Columbia",396128
"15697","District of Columbia",439322
"15698","District of Columbia",1161202
"15699","District of Columbia",3815362
"15700","District of Columbia",1231815
"15701","District of Columbia",1707421
"15702","District of Columbia",772705
"15703","District of Columbia",1828975
"15704","District of Columbia",1767088
"15705","District of Columbia",60473
"15706","District of Columbia",1414
"15707","District of Columbia",25955062
"15708","District of Columbia",1064181
"15709","District of Columbia",4042302
"15710","District of Columbia",4007706
"15711","District of Columbia",34596
"15712","District of Columbia",4630165
"15713","District of Columbia",7384609
"15714","District of Columbia",2555732
"15715","District of Columbia",3026459
"15716","District of Columbia",530069
"15717","District of Columbia",1272349
"15718","District of Columbia",1106149
"15719","District of Columbia",801596
"15720","District of Columbia",129878
"15721","District of Columbia",174675
"15722","District of Columbia",4132767
"15723","District of Columbia",1208864
"15724","District of Columbia",2923903
"15725","District of Columbia",10122578
"15726","District of Columbia",57421
"15727","District of Columbia",470758
"15728","District of Columbia",9498891
"15729","Florida",883650918
"15730","Florida",85943
"15731","Florida",2890849
"15732","Florida",880760069
"15733","Florida",758899645
"15734","Florida",2267397
"15735","Florida",164321
"15736","Florida",36387
"15737","Florida",2066689
"15738","Florida",519453
"15739","Florida",13461
"15740","Florida",404990
"15741","Florida",101002
"15742","Florida",4180404
"15743","Florida",55718281
"15744","Florida",14429451
"15745","Florida",8174671
"15746","Florida",33114159
"15747","Florida",44706903
"15748","Florida",32395813
"15749","Florida",1229380
"15750","Florida",2325603
"15751","Florida",629089
"15752","Florida",3910449
"15753","Florida",3711155
"15754","Florida",7086614
"15755","Florida",1206334
"15756","Florida",691558
"15757","Florida",6460490
"15758","Florida",1000381
"15759","Florida",4144760
"15760","Florida",12311090
"15761","Florida",2966663
"15762","Florida",1215665
"15763","Florida",66120
"15764","Florida",281579
"15765","Florida",210123
"15766","Florida",75001
"15767","Florida",871876
"15768","Florida",1193132
"15769","Florida",513007
"15770","Florida",3659145
"15771","Florida",1258779
"15772","Florida",48383683
"15773","Florida",63346254
"15774","Florida",14588844
"15775","Florida",5639884
"15776","Florida",11042362
"15777","Florida",36065007
"15778","Florida",8691776
"15779","Florida",806909
"15780","Florida",2960800
"15781","Florida",5768024
"15782","Florida",1177273
"15783","Florida",76196
"15784","Florida",205720
"15785","Florida",6434895
"15786","Florida",3873919
"15787","Florida",6069495
"15788","Florida",22935701
"15789","Florida",1229707
"15790","Florida",5675891
"15791","Florida",5393155
"15792","Florida",1710178
"15793","Florida",74383225
"15794","Florida",23490920
"15795","Florida",20072699
"15796","Florida",29928703
"15797","Florida",822620
"15798","Florida",19019631
"15799","Florida",14643755
"15800","Florida",4004629
"15801","Florida",371247
"15802","Florida",95957122
"15803","Florida",23629115
"15804","Florida",49776904
"15805","Florida",46810639
"15806","Florida",2966265
"15807","Florida",12214164
"15808","Florida",111491133
"15809","Florida",58597822
"15810","Florida",34474511
"15811","Florida",10780380
"15812","Florida",7638420
"15813","Florida",18408797
"15814","Florida",6007514
"15815","Florida",544391
"15816","Florida",11856892
"15817","Florida",47077467
"15818","Florida",11341701
"15819","Florida",35735766
"15820","Florida",28819004
"15821","Florida",6916507
"15822","Florida",6539802
"15823","Florida",12455517
"15824","Georgia",449080883
"15825","Georgia",87275
"15826","Georgia",655051
"15827","Georgia",448425832
"15828","Georgia",376257243
"15829","Georgia",968099
"15830","Georgia",347239
"15831","Georgia",31907
"15832","Georgia",588953
"15833","Georgia",657035
"15834","Georgia",6247
"15835","Georgia",599267
"15836","Georgia",51521
"15837","Georgia",3539556
"15838","Georgia",22276366
"15839","Georgia",6184619
"15840","Georgia",3394818
"15841","Georgia",12696929
"15842","Georgia",40515995
"15843","Georgia",21919220
"15844","Georgia",1780851
"15845","Georgia",1483765
"15846","Georgia",898649
"15847","Georgia",2930444
"15848","Georgia",2533482
"15849","Georgia",1459986
"15850","Georgia",1865019
"15851","Georgia",2860320
"15852","Georgia",3913852
"15853","Georgia",744014
"15854","Georgia",1448838
"15855","Georgia",18596775
"15856","Georgia",6564066
"15857","Georgia",689600
"15858","Georgia",959317
"15859","Georgia",1793363
"15860","Georgia",123794
"15861","Georgia",25577
"15862","Georgia",2471242
"15863","Georgia",857989
"15864","Georgia",217527
"15865","Georgia",2759837
"15866","Georgia",2134463
"15867","Georgia",27284831
"15868","Georgia",26822153
"15869","Georgia",5847949
"15870","Georgia",2335554
"15871","Georgia",4130504
"15872","Georgia",24053285
"15873","Georgia",6424469
"15874","Georgia",1082307
"15875","Georgia",53490
"15876","Georgia",5295209
"15877","Georgia",377425
"15878","Georgia",108771
"15879","Georgia",31491
"15880","Georgia",3194418
"15881","Georgia",2037106
"15882","Georgia",5448599
"15883","Georgia",19793062
"15884","Georgia",1626605
"15885","Georgia",5342872
"15886","Georgia",5039942
"15887","Georgia",1141099
"15888","Georgia",30444124
"15889","Georgia",9391577
"15890","Georgia",5919416
"15891","Georgia",14623220
"15892","Georgia",7554348
"15893","Georgia",5680974
"15894","Georgia",1737967
"15895","Georgia",135407
"15896","Georgia",44672925
"15897","Georgia",16054668
"15898","Georgia",22157415
"15899","Georgia",21027960
"15900","Georgia",1129455
"15901","Georgia",7705659
"15902","Georgia",48745143
"15903","Georgia",25483333
"15904","Georgia",16197152
"15905","Georgia",3390323
"15906","Georgia",3674335
"15907","Georgia",4149422
"15908","Georgia",1858328
"15909","Georgia",216853
"15910","Georgia",2074241
"15911","Georgia",16417459
"15912","Georgia",2323354
"15913","Georgia",14094105
"15914","Georgia",12445698
"15915","Georgia",3207015
"15916","Georgia",2635276
"15917","Georgia",5931469
"15918","Hawaii",62355176
"15919","Hawaii",88249
"15920","Hawaii",255274
"15921","Hawaii",62099902
"15922","Hawaii",42544892
"15923","Hawaii",7898
"15924","Hawaii",73427
"15925","Hawaii",37037
"15926","Hawaii",612517
"15927","Hawaii",4463199
"15928","Hawaii",1518752
"15929","Hawaii",721231
"15930","Hawaii",2223216
"15931","Hawaii",14598
"15932","Hawaii",91062
"15933","Hawaii",28305
"15934","Hawaii",29598
"15935","Hawaii",42
"15936","Hawaii",24067
"15937","Hawaii",56194
"15938","Hawaii",666275
"15939","Hawaii",342188
"15940","Hawaii",94583
"15941","Hawaii",11170
"15942","Hawaii",16560
"15943","Hawaii",4645
"15944","Hawaii",6761
"15945","Hawaii",32370
"15946","Hawaii",37569
"15947","Hawaii",20332
"15948","Hawaii",1643758
"15949","Hawaii",3653124
"15950","Hawaii",623552
"15951","Hawaii",281056
"15952","Hawaii",825665
"15953","Hawaii",3190955
"15954","Hawaii",1440125
"15955","Hawaii",233219
"15956","Hawaii",268720
"15957","Hawaii",237904
"15958","Hawaii",242814
"15959","Hawaii",529541
"15960","Hawaii",1045951
"15961","Hawaii",127754
"15962","Hawaii",382630
"15963","Hawaii",126412
"15964","Hawaii",125119
"15965","Hawaii",1906410
"15966","Hawaii",781029
"15967","Hawaii",257194
"15968","Hawaii",859766
"15969","Hawaii",8421
"15970","Hawaii",1047219
"15971","Hawaii",746310
"15972","Hawaii",299440
"15973","Hawaii",1469
"15974","Hawaii",3305165
"15975","Hawaii",1218157
"15976","Hawaii",2320676
"15977","Hawaii",2106395
"15978","Hawaii",214281
"15979","Hawaii",995115
"15980","Hawaii",6896055
"15981","Hawaii",3715338
"15982","Hawaii",1877056
"15983","Hawaii",524594
"15984","Hawaii",779067
"15985","Hawaii",749855
"15986","Hawaii",125204
"15987","Hawaii",138286
"15988","Hawaii",486365
"15989","Hawaii",6411744
"15990","Hawaii",3336626
"15991","Hawaii",3075118
"15992","Hawaii",1947816
"15993","Hawaii",296168
"15994","Hawaii",420530
"15995","Hawaii",1151120
"15996","Idaho",66924165
"15997","Idaho",74184
"15998","Idaho",1252871
"15999","Idaho",65671294
"16000","Idaho",54847455
"16001","Idaho",542536
"16002","Idaho",99489
"16003","Idaho",5653
"16004","Idaho",437394
"16005","Idaho",309065
"16006","Idaho",45048
"16007","Idaho",412365
"16008","Idaho",5460241
"16009","Idaho",1369442
"16010","Idaho",774044
"16011","Idaho",3316755
"16012","Idaho",7304729
"16013","Idaho",4720944
"16014","Idaho",514001
"16015","Idaho",198023
"16016","Idaho",51457
"16017","Idaho",492745
"16018","Idaho",357183
"16019","Idaho",2179629
"16020","Idaho",205457
"16021","Idaho",121733
"16022","Idaho",288375
"16023","Idaho",2583785
"16024","Idaho",1640482
"16025","Idaho",91770
"16026","Idaho",5536
"16027","Idaho",20972
"16028","Idaho",22217
"16029","Idaho",3480
"16030","Idaho",213006
"16031","Idaho",70629
"16032","Idaho",6494
"16033","Idaho",346191
"16034","Idaho",163008
"16035","Idaho",3729084
"16036","Idaho",4919906
"16037","Idaho",1168778
"16038","Idaho",592900
"16039","Idaho",763558
"16040","Idaho",2169842
"16041","Idaho",183813
"16042","Idaho",181207
"16043","Idaho",830222
"16044","Idaho",111433
"16045","Idaho",3674
"16046","Idaho",218322
"16047","Idaho",477331
"16048","Idaho",153289
"16049","Idaho",40755
